Trading order;Time;Price;+/-;Volumn;Order;Date
824;9:38:19;1.217,80;-0,2;0,004;S;07/07/2022
823;9:38:17;1.217,70;-0,3;0,005;B;07/07/2022
822;9:38:13;1.217,70;-0,3;0,012;S;07/07/2022
821;9:38:09;1.217,70;-0,3;0,001;S;07/07/2022
820;9:38:07;1.217,70;-0,3;0,003;S;07/07/2022
819;9:38:06;1.217,80;-0,2;0,049;B;07/07/2022
818;9:38:03;1.217,80;-0,2;0,002;S;07/07/2022
817;9:38:01;1.217,80;-0,2;0,012;S;07/07/2022
816;9:37:58;1.217,60;-0,4;0,009;B;07/07/2022
815;9:37:57;1.217,80;-0,2;0,007;S;07/07/2022
814;9:37:55;1.217,80;-0,2;0,007;S;07/07/2022
813;9:37:53;1.217,70;-0,3;0,006;B;07/07/2022
812;9:37:51;1.217,80;-0,2;0,001;S;07/07/2022
811;9:37:49;1.217,80;-0,2;0,025;S;07/07/2022
810;9:37:47;1.217,70;-0,3;0,03;S;07/07/2022
809;9:37:45;1.217,70;-0,3;0,005;S;07/07/2022
808;9:37:43;1.217,70;-0,3;0,019;S;07/07/2022
807;9:37:39;1.217,80;-0,2;0,02;S;07/07/2022
806;9:37:37;1.217,70;-0,3;0,015;B;07/07/2022
805;9:37:33;1.217,70;-0,3;0,003;B;07/07/2022
804;9:37:29;1.217,70;-0,3;0,011;B;07/07/2022
803;9:37:25;1.217,90;-0,1;0,035;S;07/07/2022
802;9:37:21;1.217,90;-0,1;0,023;S;07/07/2022
801;9:37:17;1.217,70;-0,3;0,002;B;07/07/2022
800;9:37:15;1.217,90;-0,1;0,013;S;07/07/2022
799;9:37:13;1.217,70;-0,3;0,134;B;07/07/2022
798;9:37:07;1.217,90;-0,1;0,011;S;07/07/2022
797;9:37:03;1.217,80;-0,2;0,005;S;07/07/2022
796;9:37:01;1.217,70;-0,3;0,02;B;07/07/2022
795;9:36:59;1.217,90;-0,1;0,089;B;07/07/2022
794;9:36:56;1.217,80;-0,2;0,02;B;07/07/2022
793;9:36:54;1.217,90;-0,1;0,061;S;07/07/2022
792;9:36:49;1.217,90;-0,1;0,07;S;07/07/2022
791;9:36:45;1.217,70;-0,3;0,169;B;07/07/2022
790;9:36:39;1.217,70;-0,3;0,023;S;07/07/2022
789;9:36:35;1.217,70;-0,3;0,029;B;07/07/2022
788;9:36:31;1.217,70;-0,3;0,065;S;07/07/2022
787;9:36:27;1.217,30;-0,7;0,113;B;07/07/2022
786;9:36:22;1.217,50;-0,5;0,039;S;07/07/2022
785;9:36:19;1.217,30;-0,7;0,012;B;07/07/2022
784;9:36:17;1.217,10;-0,9;0,012;B;07/07/2022
783;9:36:16;1.217,50;-0,5;0,091;S;07/07/2022
782;9:36:09;1.217,30;-0,7;0,009;B;07/07/2022
781;9:36:07;1.217,30;-0,7;0,001;B;07/07/2022
780;9:36:05;1.217,30;-0,7;0,013;B;07/07/2022
779;9:36:03;1.217,20;-0,8;0,001;B;07/07/2022
778;9:36:01;1.217,20;-0,8;0,001;S;07/07/2022
777;9:35:59;1.217,30;-0,7;0,022;S;07/07/2022
776;9:35:57;1.217,20;-0,8;0,025;B;07/07/2022
775;9:35:55;1.217,20;-0,8;0,005;B;07/07/2022
774;9:35:51;1.217,10;-0,9;0,001;B;07/07/2022
773;9:35:44;1.217,10;-0,9;0,002;B;07/07/2022
772;9:35:40;1.217;-1;0,007;B;07/07/2022
771;9:35:39;1.217;-1;0,101;B;07/07/2022
770;9:35:38;1.217,30;-0,7;0,017;B;07/07/2022
769;9:35:36;1.217,30;-0,7;0,022;S;07/07/2022
768;9:35:33;1.217;-1;0,01;B;07/07/2022
767;9:35:31;1.217;-1;0,003;B;07/07/2022
766;9:35:29;1.217;-1;0,054;B;07/07/2022
765;9:35:25;1.217;-1;0,044;B;07/07/2022
764;9:35:21;1.217,10;-0,9;0,054;S;07/07/2022
763;9:35:15;1.217,30;-0,7;0,061;B;07/07/2022
762;9:35:11;1.217,40;-0,6;0,009;S;07/07/2022
761;9:35:07;1.217,40;-0,6;0,003;S;07/07/2022
760;9:35:05;1.217,30;-0,7;0,026;B;07/07/2022
759;9:35:02;1.217,40;-0,6;0,014;S;07/07/2022
758;9:34:59;1.217,20;-0,8;0,04;B;07/07/2022
757;9:34:55;1.217,30;-0,7;0,069;S;07/07/2022
756;9:34:51;1.217,30;-0,7;0,01;S;07/07/2022
755;9:34:47;1.217,30;-0,7;0,012;S;07/07/2022
754;9:34:45;1.217,30;-0,7;0,015;S;07/07/2022
753;9:34:41;1.217,20;-0,8;0,02;S;07/07/2022
752;9:34:37;1.217,20;-0,8;0,006;S;07/07/2022
751;9:34:35;1.217,20;-0,8;0,025;S;07/07/2022
750;9:34:33;1.217,20;-0,8;0,02;S;07/07/2022
749;9:34:31;1.217,20;-0,8;0,005;S;07/07/2022
748;9:34:30;1.217,20;-0,8;0,003;S;07/07/2022
747;9:34:27;1.217,20;-0,8;0,018;B;07/07/2022
746;9:34:26;1.217,20;-0,8;0,084;B;07/07/2022
745;9:34:21;1.217,30;-0,7;0,093;S;07/07/2022
744;9:34:17;1.217;-1;0,15;S;07/07/2022
743;9:34:13;1.217;-1;0,009;S;07/07/2022
742;9:34:07;1.217;-1;0,003;S;07/07/2022
741;9:34:05;1.216,90;-1,1;0,01;S;07/07/2022
740;9:34:03;1.216,80;-1,2;0,021;B;07/07/2022
739;9:34:01;1.216,90;-1,1;0,004;S;07/07/2022
738;9:33:59;1.216,80;-1,2;0,011;B;07/07/2022
737;9:33:57;1.216,90;-1,1;0,003;S;07/07/2022
736;9:33:52;1.216,80;-1,2;0,001;B;07/07/2022
735;9:33:51;1.216,90;-1,1;0,001;S;07/07/2022
734;9:33:47;1.216,70;-1,3;0,009;B;07/07/2022
733;9:33:45;1.216,80;-1,2;0,004;B;07/07/2022
732;9:33:41;1.216,80;-1,2;0,003;S;07/07/2022
731;9:33:39;1.216,80;-1,2;0,024;S;07/07/2022
730;9:33:35;1.216,80;-1,2;0,012;B;07/07/2022
729;9:33:31;1.217;-1;0,009;S;07/07/2022
728;9:33:27;1.216,90;-1,1;0,01;B;07/07/2022
727;9:33:21;1.217;-1;0,002;S;07/07/2022
726;9:33:18;1.216,90;-1,1;0,049;B;07/07/2022
725;9:33:15;1.217;-1;0,005;S;07/07/2022
724;9:33:10;1.217;-1;0,028;S;07/07/2022
723;9:33:09;1.216,80;-1,2;0,001;B;07/07/2022
722;9:33:05;1.216,80;-1,2;0,005;B;07/07/2022
721;9:33:03;1.217;-1;0,113;S;07/07/2022
720;9:32:57;1.216,70;-1,3;0,005;B;07/07/2022
719;9:32:55;1.217;-1;0,128;S;07/07/2022
718;9:32:53;1.216,90;-1,1;0,031;S;07/07/2022
717;9:32:49;1.216,70;-1,3;0,014;B;07/07/2022
716;9:32:45;1.216,70;-1,3;0,002;B;07/07/2022
715;9:32:41;1.216,80;-1,2;0,014;S;07/07/2022
714;9:32:39;1.216,70;-1,3;0,027;S;07/07/2022
713;9:32:32;1.216,60;-1,4;0,003;B;07/07/2022
712;9:32:30;1.216,70;-1,3;0,036;B;07/07/2022
711;9:32:27;1.216,80;-1,2;0,076;S;07/07/2022
710;9:32:23;1.216,90;-1,1;0,032;S;07/07/2022
709;9:32:21;1.217;-1;0,017;S;07/07/2022
708;9:32:19;1.217,10;-0,9;0,077;S;07/07/2022
707;9:32:17;1.217;-1;0,021;B;07/07/2022
706;9:32:13;1.217;-1;0,053;B;07/07/2022
705;9:32:07;1.217,20;-0,8;0,025;S;07/07/2022
704;9:32:05;1.217,20;-0,8;0,019;S;07/07/2022
703;9:32:03;1.217,20;-0,8;0,016;S;07/07/2022
702;9:32:00;1.217,30;-0,7;0,014;S;07/07/2022
701;9:31:58;1.217,20;-0,8;0,062;B;07/07/2022
700;9:31:57;1.217,20;-0,8;0,014;B;07/07/2022
699;9:31:55;1.217,30;-0,7;0,03;S;07/07/2022
698;9:31:53;1.217,20;-0,8;0,014;B;07/07/2022
697;9:31:51;1.217,30;-0,7;0,016;S;07/07/2022
696;9:31:49;1.217;-1;0,149;B;07/07/2022
695;9:31:47;1.216,80;-1,2;0,034;B;07/07/2022
694;9:31:45;1.217;-1;0,213;S;07/07/2022
693;9:31:43;1.216,80;-1,2;0,006;S;07/07/2022
692;9:31:41;1.216,80;-1,2;0,006;S;07/07/2022
691;9:31:39;1.216,80;-1,2;0,011;S;07/07/2022
690;9:31:37;1.216,70;-1,3;0,068;S;07/07/2022
689;9:31:33;1.216,70;-1,3;0,164;S;07/07/2022
688;9:31:28;1.216,50;-1,5;0,069;S;07/07/2022
687;9:31:26;1.216,50;-1,5;0,081;S;07/07/2022
686;9:31:20;1.216,50;-1,5;0,13;S;07/07/2022
685;9:31:17;1.216,50;-1,5;0,009;S;07/07/2022
684;9:31:13;1.216,30;-1,7;0,001;B;07/07/2022
683;9:31:09;1.216,30;-1,7;0,001;B;07/07/2022
682;9:31:07;1.216,30;-1,7;0,073;B;07/07/2022
681;9:31:05;1.216,30;-1,7;0,035;B;07/07/2022
680;9:31:01;1.216,50;-1,5;0,037;B;07/07/2022
679;9:30:57;1.216,60;-1,4;0,016;S;07/07/2022
678;9:30:53;1.216,70;-1,3;0,022;S;07/07/2022
677;9:30:51;1.216,60;-1,4;0,021;B;07/07/2022
676;9:30:47;1.216,60;-1,4;0,068;B;07/07/2022
675;9:30:42;1.216,60;-1,4;0,024;B;07/07/2022
674;9:30:39;1.216,70;-1,3;0,03;S;07/07/2022
673;9:30:35;1.216,50;-1,5;0,003;B;07/07/2022
672;9:30:33;1.216,50;-1,5;0,022;B;07/07/2022
671;9:30:31;1.216,30;-1,7;0,01;B;07/07/2022
670;9:30:29;1.216,30;-1,7;0,03;B;07/07/2022
669;9:30:27;1.216,30;-1,7;0,15;B;07/07/2022
668;9:30:21;1.216,30;-1,7;0,082;B;07/07/2022
667;9:30:17;1.216,30;-1,7;0,034;B;07/07/2022
666;9:30:12;1.216,30;-1,7;0,124;B;07/07/2022
665;9:30:07;1.216,30;-1,7;0,027;B;07/07/2022
664;9:30:05;1.216,50;-1,5;0,022;S;07/07/2022
663;9:30:03;1.216,10;-1,9;0,009;B;07/07/2022
662;9:30:01;1.216,40;-1,6;0,004;S;07/07/2022
661;9:29:59;1.216,10;-1,9;0,042;B;07/07/2022
660;9:29:57;1.216,10;-1,9;0,051;B;07/07/2022
659;9:29:55;1.216,30;-1,7;0,041;S;07/07/2022
658;9:29:53;1.216,50;-1,5;0,008;S;07/07/2022
657;9:29:51;1.216,30;-1,7;0,017;B;07/07/2022
656;9:29:49;1.216,60;-1,4;0,011;S;07/07/2022
655;9:29:47;1.216,10;-1,9;0,014;B;07/07/2022
654;9:29:43;1.216,60;-1,4;0,101;S;07/07/2022
653;9:29:41;1.216;-2;0,003;B;07/07/2022
652;9:29:39;1.216,10;-1,9;0,089;B;07/07/2022
651;9:29:37;1.216,20;-1,8;0,037;S;07/07/2022
650;9:29:32;1.216,40;-1,6;0,048;S;07/07/2022
649;9:29:29;1.216;-2;0,051;B;07/07/2022
648;9:29:25;1.216,30;-1,7;0,138;S;07/07/2022
647;9:29:19;1.216;-2;0,139;S;07/07/2022
646;9:29:15;1.215,90;-2,1;0,163;B;07/07/2022
645;9:29:09;1.215,80;-2,2;0,086;B;07/07/2022
644;9:29:07;1.215,70;-2,3;0,263;B;07/07/2022
643;9:29:05;1.215,90;-2,1;0,045;B;07/07/2022
642;9:29:03;1.215,70;-2,3;0,118;B;07/07/2022
641;9:28:56;1.215,90;-2,1;0,118;S;07/07/2022
640;9:28:52;1.215,70;-2,3;0,104;S;07/07/2022
639;9:28:51;1.215,90;-2,1;0,032;S;07/07/2022
638;9:28:49;1.215,80;-2,2;0,05;B;07/07/2022
637;9:28:47;1.215,90;-2,1;0,003;S;07/07/2022
636;9:28:45;1.216;-2;0,459;S;07/07/2022
635;9:28:41;1.216,40;-1,6;0,05;S;07/07/2022
634;9:28:37;1.216,50;-1,5;0,03;S;07/07/2022
633;9:28:33;1.216,80;-1,2;0,141;S;07/07/2022
632;9:28:29;1.216,60;-1,4;0,007;S;07/07/2022
631;9:28:27;1.216,80;-1,2;0,027;S;07/07/2022
630;9:28:24;1.216,50;-1,5;0,037;B;07/07/2022
629;9:28:21;1.216,60;-1,4;0,022;S;07/07/2022
628;9:28:16;1.216,60;-1,4;0,047;S;07/07/2022
627;9:28:13;1.216,50;-1,5;0,035;B;07/07/2022
626;9:28:07;1.216,50;-1,5;0,058;B;07/07/2022
625;9:28:05;1.216,70;-1,3;0,05;S;07/07/2022
624;9:28:03;1.216,50;-1,5;0,018;B;07/07/2022
623;9:28:01;1.216,60;-1,4;0,032;S;07/07/2022
622;9:27:59;1.216,50;-1,5;0,001;S;07/07/2022
621;9:27:57;1.216,40;-1,6;0,003;B;07/07/2022
620;9:27:55;1.216,60;-1,4;0,002;S;07/07/2022
619;9:27:53;1.216,60;-1,4;0,05;B;07/07/2022
618;9:27:51;1.216,60;-1,4;0,026;B;07/07/2022
617;9:27:49;1.216,60;-1,4;0,005;B;07/07/2022
616;9:27:47;1.216,80;-1,2;0,119;S;07/07/2022
615;9:27:45;1.216,60;-1,4;0,014;B;07/07/2022
614;9:27:42;1.216,80;-1,2;0,053;B;07/07/2022
613;9:27:41;1.216,70;-1,3;0,037;S;07/07/2022
612;9:27:39;1.216,80;-1,2;0,022;S;07/07/2022
611;9:27:37;1.216,80;-1,2;0,049;S;07/07/2022
610;9:27:35;1.217;-1;0,018;S;07/07/2022
609;9:27:31;1.217;-1;0,043;S;07/07/2022
608;9:27:29;1.217,10;-0,9;0,183;S;07/07/2022
607;9:27:23;1.217,10;-0,9;0,06;S;07/07/2022
606;9:27:19;1.217;-1;0,077;B;07/07/2022
605;9:27:15;1.217,20;-0,8;0,062;S;07/07/2022
604;9:27:07;1.217;-1;0,086;B;07/07/2022
603;9:27:05;1.217;-1;0,02;B;07/07/2022
602;9:27:03;1.217;-1;0,055;B;07/07/2022
601;9:26:59;1.217;-1;0,034;B;07/07/2022
600;9:26:55;1.217;-1;0,003;B;07/07/2022
599;9:26:53;1.217;-1;0,003;B;07/07/2022
598;9:26:51;1.217,30;-0,7;0,019;S;07/07/2022
597;9:26:49;1.217,20;-0,8;0,013;B;07/07/2022
596;9:26:47;1.217,20;-0,8;0,015;S;07/07/2022
595;9:26:43;1.217;-1;0,017;B;07/07/2022
594;9:26:39;1.216,80;-1,2;0,066;B;07/07/2022
593;9:26:34;1.217;-1;0,184;S;07/07/2022
592;9:26:30;1.216,80;-1,2;0,026;S;07/07/2022
591;9:26:27;1.216,70;-1,3;0,006;S;07/07/2022
590;9:26:23;1.216,60;-1,4;0,005;B;07/07/2022
589;9:26:21;1.216,60;-1,4;0,009;B;07/07/2022
588;9:26:19;1.216,50;-1,5;0,083;B;07/07/2022
587;9:26:15;1.216,50;-1,5;0,112;S;07/07/2022
586;9:26:13;1.216,50;-1,5;0,06;S;07/07/2022
585;9:26:07;1.216,50;-1,5;0,018;B;07/07/2022
584;9:26:05;1.216,50;-1,5;0,008;B;07/07/2022
583;9:26:03;1.216,50;-1,5;0,006;S;07/07/2022
582;9:26:01;1.216,50;-1,5;0,018;S;07/07/2022
581;9:25:59;1.216,50;-1,5;0,047;S;07/07/2022
580;9:25:58;1.216,90;-1,1;0,006;S;07/07/2022
579;9:25:54;1.216,80;-1,2;0,028;B;07/07/2022
578;9:25:52;1.216,80;-1,2;0,015;B;07/07/2022
577;9:25:51;1.216,80;-1,2;0,04;B;07/07/2022
576;9:25:49;1.216,80;-1,2;0,013;B;07/07/2022
575;9:25:47;1.216,80;-1,2;0,001;B;07/07/2022
574;9:25:45;1.216,80;-1,2;0,018;B;07/07/2022
573;9:25:43;1.216,50;-1,5;0,022;S;07/07/2022
572;9:25:41;1.216,50;-1,5;0,022;S;07/07/2022
571;9:25:39;1.216,70;-1,3;0,013;S;07/07/2022
570;9:25:37;1.216,70;-1,3;0,006;B;07/07/2022
569;9:25:35;1.216,70;-1,3;0,073;B;07/07/2022
568;9:25:33;1.216,70;-1,3;0,086;B;07/07/2022
567;9:25:29;1.216,30;-1,7;0,309;B;07/07/2022
566;9:25:23;1.216,40;-1,6;0,12;B;07/07/2022
565;9:25:17;1.216,40;-1,6;0,027;B;07/07/2022
564;9:25:13;1.216,30;-1,7;0,025;B;07/07/2022
563;9:25:11;1.216,60;-1,4;0,098;S;07/07/2022
562;9:25:09;1.216,60;-1,4;0,077;S;07/07/2022
561;9:25:07;1.216,60;-1,4;0,067;B;07/07/2022
560;9:25:03;1.216,70;-1,3;0,047;B;07/07/2022
559;9:24:59;1.216,70;-1,3;0,154;B;07/07/2022
558;9:24:53;1.217;-1;0,206;B;07/07/2022
557;9:24:47;1.217,10;-0,9;0,037;S;07/07/2022
556;9:24:43;1.217,10;-0,9;0,065;B;07/07/2022
555;9:24:41;1.217,30;-0,7;0,001;B;07/07/2022
554;9:24:39;1.217,40;-0,6;0,105;S;07/07/2022
553;9:24:37;1.217,40;-0,6;0,004;S;07/07/2022
552;9:24:33;1.217,30;-0,7;0,019;B;07/07/2022
551;9:24:29;1.217,60;-0,4;0,005;S;07/07/2022
550;9:24:27;1.217,30;-0,7;0,023;B;07/07/2022
549;9:24:25;1.217,30;-0,7;0,042;B;07/07/2022
548;9:24:23;1.217,40;-0,6;0,015;B;07/07/2022
547;9:24:19;1.217,60;-0,4;0,088;S;07/07/2022
546;9:24:15;1.217,10;-0,9;0,034;B;07/07/2022
545;9:24:10;1.217,20;-0,8;0,043;B;07/07/2022
544;9:24:05;1.217,10;-0,9;0,112;B;07/07/2022
543;9:24:03;1.217,20;-0,8;0,035;B;07/07/2022
542;9:24:01;1.217,20;-0,8;0,085;S;07/07/2022
541;9:23:59;1.217,20;-0,8;0,031;S;07/07/2022
540;9:23:57;1.217,10;-0,9;0,057;B;07/07/2022
539;9:23:55;1.217,50;-0,5;0,068;S;07/07/2022
538;9:23:53;1.217,30;-0,7;0,053;B;07/07/2022
537;9:23:51;1.217,50;-0,5;0,096;B;07/07/2022
536;9:23:49;1.217,60;-0,4;0,017;S;07/07/2022
535;9:23:47;1.217,50;-0,5;0,035;B;07/07/2022
534;9:23:45;1.217,60;-0,4;0,002;S;07/07/2022
533;9:23:43;1.217,60;-0,4;0,011;B;07/07/2022
532;9:23:41;1.217,70;-0,3;0,004;S;07/07/2022
531;9:23:39;1.217,80;-0,2;0,012;S;07/07/2022
530;9:23:36;1.217,80;-0,2;0,012;S;07/07/2022
529;9:23:34;1.217,80;-0,2;0,073;S;07/07/2022
528;9:23:33;1.217,80;-0,2;0,033;S;07/07/2022
527;9:23:29;1.217,80;-0,2;0,019;S;07/07/2022
526;9:23:27;1.217,90;-0,1;0,022;S;07/07/2022
525;9:23:25;1.217,60;-0,4;0,002;B;07/07/2022
524;9:23:23;1.217,90;-0,1;0,001;S;07/07/2022
523;9:23:21;1.217,90;-0,1;0,025;S;07/07/2022
522;9:23:19;1.217,50;-0,5;0,009;B;07/07/2022
521;9:23:17;1.217,50;-0,5;0,037;S;07/07/2022
520;9:23:15;1.217,50;-0,5;0,045;S;07/07/2022
519;9:23:13;1.218;0;0,028;S;07/07/2022
518;9:23:07;1.218;0;0,079;S;07/07/2022
517;9:23:04;1.218;0;0,038;S;07/07/2022
516;9:23:03;1.218;0;0,174;S;07/07/2022
515;9:22:58;1.217,60;-0,4;0,009;B;07/07/2022
514;9:22:55;1.217,60;-0,4;0,004;B;07/07/2022
513;9:22:53;1.217,60;-0,4;0,029;B;07/07/2022
512;9:22:49;1.217,50;-0,5;0,034;B;07/07/2022
511;9:22:45;1.217,60;-0,4;0,003;S;07/07/2022
510;9:22:41;1.217,60;-0,4;0,007;S;07/07/2022
509;9:22:37;1.217,60;-0,4;0,031;S;07/07/2022
508;9:22:33;1.217,70;-0,3;0,024;B;07/07/2022
507;9:22:31;1.217,60;-0,4;0,032;B;07/07/2022
506;9:22:29;1.217,80;-0,2;0,002;S;07/07/2022
505;9:22:26;1.217,70;-0,3;0,012;B;07/07/2022
504;9:22:23;1.217,80;-0,2;0,027;B;07/07/2022
503;9:22:19;1.217,90;-0,1;0,009;S;07/07/2022
502;9:22:15;1.217,70;-0,3;0,018;B;07/07/2022
501;9:22:13;1.217,70;-0,3;0,016;B;07/07/2022
500;9:22:07;1.217,70;-0,3;0,056;B;07/07/2022
499;9:22:05;1.217,80;-0,2;0,017;S;07/07/2022
498;9:22:03;1.217,70;-0,3;0,017;S;07/07/2022
497;9:22:01;1.217,70;-0,3;0,022;S;07/07/2022
496;9:21:59;1.217,80;-0,2;0,002;S;07/07/2022
495;9:21:57;1.217,80;-0,2;0,03;S;07/07/2022
494;9:21:55;1.217,80;-0,2;0,014;S;07/07/2022
493;9:21:53;1.217,90;-0,1;0,048;S;07/07/2022
492;9:21:50;1.217,60;-0,4;0,003;B;07/07/2022
491;9:21:48;1.218;0;0,017;S;07/07/2022
490;9:21:46;1.218;0;0,129;S;07/07/2022
489;9:21:46;1.217,60;-0,4;0,023;B;07/07/2022
488;9:21:43;1.217,80;-0,2;0,049;B;07/07/2022
487;9:21:41;1.217,70;-0,3;0,024;S;07/07/2022
486;9:21:39;1.217,60;-0,4;0,013;B;07/07/2022
485;9:21:37;1.217,50;-0,5;0,004;B;07/07/2022
484;9:21:35;1.217,50;-0,5;0,019;B;07/07/2022
483;9:21:33;1.217,50;-0,5;0,001;S;07/07/2022
482;9:21:31;1.217,50;-0,5;0,033;S;07/07/2022
481;9:21:29;1.217,50;-0,5;0,003;S;07/07/2022
480;9:21:27;1.217,30;-0,7;0,064;B;07/07/2022
479;9:21:25;1.217,60;-0,4;0,023;B;07/07/2022
478;9:21:23;1.217,60;-0,4;0,02;B;07/07/2022
477;9:21:21;1.217,60;-0,4;0,033;B;07/07/2022
476;9:21:19;1.217,60;-0,4;0,041;B;07/07/2022
475;9:21:12;1.217,60;-0,4;0,009;B;07/07/2022
474;9:21:08;1.217,70;-0,3;0,001;S;07/07/2022
473;9:21:06;1.217,50;-0,5;0,021;B;07/07/2022
472;9:21:05;1.217,30;-0,7;0,022;B;07/07/2022
471;9:21:03;1.217,60;-0,4;0,022;S;07/07/2022
470;9:21:01;1.217,50;-0,5;0,03;B;07/07/2022
469;9:20:57;1.217,60;-0,4;0,014;B;07/07/2022
468;9:20:53;1.217,50;-0,5;0,039;B;07/07/2022
467;9:20:49;1.217,60;-0,4;0,023;S;07/07/2022
466;9:20:45;1.217,50;-0,5;0,023;B;07/07/2022
465;9:20:41;1.217,50;-0,5;0,02;S;07/07/2022
464;9:20:34;1.217,50;-0,5;0,002;S;07/07/2022
463;9:20:33;1.217,20;-0,8;0,01;B;07/07/2022
462;9:20:31;1.217,20;-0,8;0,001;B;07/07/2022
461;9:20:29;1.217;-1;0,04;B;07/07/2022
460;9:20:25;1.217;-1;0,065;S;07/07/2022
459;9:20:21;1.217;-1;0,085;S;07/07/2022
458;9:20:17;1.217;-1;0,032;S;07/07/2022
457;9:20:13;1.217;-1;0,098;B;07/07/2022
456;9:20:07;1.217;-1;0,123;B;07/07/2022
455;9:20:05;1.217,20;-0,8;0,005;B;07/07/2022
454;9:20:02;1.217;-1;0,101;B;07/07/2022
453;9:19:59;1.217,30;-0,7;0,004;S;07/07/2022
452;9:19:57;1.217,60;-0,4;0,003;S;07/07/2022
451;9:19:55;1.217,20;-0,8;0,02;B;07/07/2022
450;9:19:53;1.217,60;-0,4;0,006;B;07/07/2022
449;9:19:51;1.217,20;-0,8;0,02;B;07/07/2022
448;9:19:49;1.217,20;-0,8;0,034;B;07/07/2022
447;9:19:47;1.217,50;-0,5;0,015;B;07/07/2022
446;9:19:45;1.217,60;-0,4;0,005;S;07/07/2022
445;9:19:43;1.217,60;-0,4;0,018;S;07/07/2022
444;9:19:41;1.217,50;-0,5;0,002;S;07/07/2022
443;9:19:39;1.217,50;-0,5;0,032;B;07/07/2022
442;9:19:37;1.217,50;-0,5;0,004;B;07/07/2022
441;9:19:33;1.217,50;-0,5;0,03;S;07/07/2022
440;9:19:28;1.217,50;-0,5;0,05;B;07/07/2022
439;9:19:27;1.217,20;-0,8;0,115;B;07/07/2022
438;9:19:21;1.217,20;-0,8;0,096;B;07/07/2022
437;9:19:17;1.217,50;-0,5;0,147;S;07/07/2022
436;9:19:13;1.217,20;-0,8;0,112;B;07/07/2022
435;9:19:07;1.217,50;-0,5;0,006;S;07/07/2022
434;9:19:05;1.217,20;-0,8;0,011;B;07/07/2022
433;9:19:03;1.217,20;-0,8;0,074;B;07/07/2022
432;9:18:59;1.217,20;-0,8;0,045;B;07/07/2022
431;9:18:55;1.217,60;-0,4;0,015;B;07/07/2022
430;9:18:53;1.217,60;-0,4;0,012;B;07/07/2022
429;9:18:51;1.217,60;-0,4;0,006;S;07/07/2022
428;9:18:48;1.217,40;-0,6;0,083;B;07/07/2022
427;9:18:44;1.217,60;-0,4;0,041;B;07/07/2022
426;9:18:41;1.217,80;-0,2;0,039;S;07/07/2022
425;9:18:37;1.217,80;-0,2;0,008;S;07/07/2022
424;9:18:35;1.217,80;-0,2;0,087;S;07/07/2022
423;9:18:31;1.217,80;-0,2;0,002;B;07/07/2022
422;9:18:27;1.217,60;-0,4;0,033;B;07/07/2022
421;9:18:25;1.217,90;-0,1;0,007;S;07/07/2022
420;9:18:23;1.217,80;-0,2;0,032;B;07/07/2022
419;9:18:21;1.218;0;0,043;S;07/07/2022
418;9:18:16;1.217,90;-0,1;0,034;B;07/07/2022
417;9:18:12;1.218;0;0,102;S;07/07/2022
416;9:18:07;1.217,90;-0,1;0,009;S;07/07/2022
415;9:18:05;1.217,90;-0,1;0,009;S;07/07/2022
414;9:18:03;1.217,80;-0,2;0,02;B;07/07/2022
413;9:18:01;1.217,60;-0,4;0,011;B;07/07/2022
412;9:17:59;1.217,50;-0,5;0,081;B;07/07/2022
411;9:17:57;1.217,10;-0,9;0,032;B;07/07/2022
410;9:17:55;1.217,10;-0,9;0,022;B;07/07/2022
409;9:17:53;1.217,40;-0,6;0,002;S;07/07/2022
408;9:17:51;1.217,10;-0,9;0,011;B;07/07/2022
407;9:17:49;1.217,40;-0,6;0,033;S;07/07/2022
406;9:17:47;1.217,40;-0,6;0,187;S;07/07/2022
405;9:17:42;1.216,80;-1,2;0,054;B;07/07/2022
404;9:17:37;1.217;-1;0,003;S;07/07/2022
403;9:17:35;1.217;-1;0,043;S;07/07/2022
402;9:17:33;1.217;-1;0,097;S;07/07/2022
401;9:17:29;1.217;-1;0,155;B;07/07/2022
400;9:17:23;1.217,30;-0,7;0,171;S;07/07/2022
399;9:17:18;1.217,10;-0,9;0,103;B;07/07/2022
398;9:17:10;1.217,20;-0,8;0,032;B;07/07/2022
397;9:17:06;1.217,50;-0,5;0,092;S;07/07/2022
396;9:17:02;1.217,60;-0,4;0,017;B;07/07/2022
395;9:16:57;1.217,60;-0,4;0,031;B;07/07/2022
394;9:16:55;1.217,60;-0,4;0,003;B;07/07/2022
393;9:16:53;1.217,40;-0,6;0,108;B;07/07/2022
392;9:16:51;1.217,70;-0,3;0,006;S;07/07/2022
391;9:16:49;1.217,70;-0,3;0,114;S;07/07/2022
390;9:16:43;1.217,80;-0,2;0,016;S;07/07/2022
389;9:16:41;1.217,90;-0,1;0,16;S;07/07/2022
388;9:16:39;1.218;0;0,007;S;07/07/2022
387;9:16:37;1.218;0;0,042;S;07/07/2022
386;9:16:35;1.218,10;0,1;0,012;S;07/07/2022
385;9:16:33;1.218,10;0,1;0,042;S;07/07/2022
384;9:16:28;1.218,10;0,1;0,049;S;07/07/2022
383;9:16:26;1.218;0;0,007;B;07/07/2022
382;9:16:24;1.218,10;0,1;0,017;S;07/07/2022
381;9:16:23;1.218;0;0,042;S;07/07/2022
